place_id,Restaurant Name,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,Have been here for few times! The food is good and authentic.,good,0.8657,excellent,0.6122,good,0.9972,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,"We’ve been coming to this Thai restaurant for years — it used to be really crowded, probably because it’s Michelin Guide–recommended. This time, we visited on a Monday night and it was much quieter, which made the experience even more enjoyable. I was craving their claypot glass noodles while he wanted papaya salad, so we ordered both. We also had their signature Thai omelette, kailan, and grilled pork jowl. Everything paired really well with the glass noodles, and the flavours were spot on. Loved the meal and it definitely reminded us why we keep coming back!",good,0.9125,excellent,0.8946,good,0.9976,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),4,#NAME?,average,0.2412,terrible,0.0833,good,0.0798,3,1,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,"ส้มตำปลาร้าเผ็ดเผ็ดคือเดอะเบสแห่งเกาะสิงคโปร์ ไม่เคยผิดหวังสักครั้งที่โหยหาปลาร้า ตำถึง เครื่องถึง นัวส์ แซ่บ และคอหมูย่างคือที่ ข้าวเหนียวก็เหมือนยายนึ่งให้กินใหม่ๆ

The best Thai food in Singapore!",good,0.586,excellent,0.5838,good,0.7929,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),1,"All the waiters forgotten an  order for almost an hour despite constant reminders. On the last notice they lied that “due to a power outage the receipt was not sent to the kitchen”, despite every other order on the same receipt coming on time.",poor,0.4946,poor,0.3026,poor,0.1186,2,2,2
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),4,"Didn't even know it was Michelin guide rated until I entered the shop. The food is actually reasonable and it's authentic. I ordered the Papaya Salad & Sour & Spicy Pork Noodle. Service is not bad, even tho they are very busy but they are very kind & nice. Personally feels that the place is abit small but it's alright. Very likely will return again to try out other dishes. 😁",good,0.996,good,0.9976,good,0.9981,4,4,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,"Very uthentic thai food. The basic dishes are very value for money for the quality.
This place used to be very crowded, but after they changed the decor to be like a Chinese ghost wedding concept (complete with bright red hanging cloths and male/female mannequins), the crowd has died down, making it a much more dining experience.",average,0.9812,excellent,0.3077,good,0.9881,3,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),4,"Food's good, but on the pricey side.

They are busy during peak hours, and they might miss your order. If your order is taking longer than 15 minutes, don't be afraid to approach them.",poor,0.9964,good,0.1527,good,0.9793,2,4,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),3,"Eaten here multiple since it started at Vision Exchange.
Food quality and taste not as good and also portion becoming smaller..
Is this really BBQ Pork instead of pan/deep fried? Cashier insisted its BBQ..",poor,0.82,poor,0.1105,poor,0.9731,2,2,2
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),1,"ordered papaya salad but not being served. 30minutes later checked with the staff and she mentioned they missed out the order and no apology given.
All the staffs are gathering around and chit chat. very unprofessional.
yellow curry crab is too salty and crabs very little, vegetable inside is so large you can’t even taste any meat. deep fried squid batter is too bland. fried rice and yellow curry crab served with steam but food are not hot. feels like microwaved and served to us. pork jowl is the best out of a bad bunch.
overall can’t believe this place has even 1 michelin, least to say 3??",poor,0.6997,poor,0.9096,poor,0.9796,2,2,2
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,ส้มตำปลาร้ากุ้งสดแซ่บมากคร่าาาาา,good,0.4045,excellent,0.3321,good,0.414,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,"I really enjoyed my experience at MP Thai! The service was brilliant and the food was scrumptious and authentic! I also enjoyed the atmosphere of the restaurant, which features many elements from nature. Overall, I’d recommend anyone craving delicious food to come here!
-AK",good,0.6162,excellent,0.9778,good,0.9982,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),1,A disappointing experience that didn’t live up to its Bib Gourmand status. The food was overly salty and lacked balance.  Definitely not worth a return.,poor,0.9871,poor,0.4862,poor,0.9978,2,2,2
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,"Pic order: Green Curry, Tom Yam, Papaya Salad, Red Ruby

Highly recommend these dishes is you're coming here to eat! Portion sizes are big and the food quality is great.

Service time wasn't too bad even though restaurant was quite full and it was a weekend.",good,0.6882,excellent,0.795,good,0.9936,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,"My wife and I randomly walked into this restaurant, not realising it’s listed in the Michelin Guide for both 2023 and 2024.

It wasn’t lunch hour anymore, yet there were still many customers, which was a good sign.

We ordered a seafood glass vermicelli salad, a pad thai, and a Thai-style fish soup. The salad was freshly prepared with crisp, quality ingredients and had a well-balanced, refreshing flavour. The pad thai was slightly on the sweet side for our taste, but overall still quite enjoyable.

The fish in the soup was large—more than enough to make the two of us feel full. The soup itself was outstanding; even the aroma alone was mouthwatering. The fish was soft (not exactly tender), but it absorbed the flavours of the broth nicely. The soup wasn’t overly oily or salty, and you could drink it without feeling overly thirsty or heavy afterwards.

It was a very pleasant surprise and we truly enjoyed our meal here.",good,0.7929,excellent,0.7724,good,0.992,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),1,"Waited for over 30 minutes while the service crew kept saying the order was being prepared. When it was finally time to pay, I found out my ingredients were still in the queue.",poor,0.3199,good,0.5826,good,0.3498,2,4,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,"Had the lava omlette rice and bbq pork sticks

Pretty nicd the omlette rice taste like zi char

Expensive tho",poor,0.6852,good,0.1703,good,0.8895,2,4,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),4,Great Tom Yum!  Train fried rice & Basil Beef normal. Papaya Salad good! Price a bit high.,poor,0.8509,excellent,0.2703,good,0.9949,2,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),5,Pimpila is really super kind and helpful.  The food is delicious and yummy.,good,0.7728,excellent,0.9992,good,0.9991,4,5,4
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),2,"Salad too salty, pad thai too sweet , it’s not worth to visit for this",poor,0.9912,poor,0.2776,poor,0.914,2,2,2
ChIJH0snnuAR2jERsMxIrUCeYcc,MP Thai (Vision Exchange),4,"Good service.  Thai lady with long hair very good at her job. Nice polite and helpful

Food not bad. But not good. My grilled pork so dry. And waiting time of stir fries kan kong very long.

Dining area a bit uncomfortable

But still worth of money",good,0.7354,good,0.9987,average,0.9809,4,4,3
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Good food, lovely wines and friendly service 👍🏼. The Aramasa dessert sake was a pleasant surprise 😊",good,0.9342,good,0.9984,good,0.999,4,4,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,We had an excellent dinner here. Every course was a delightful fusion of asian flavours that pleasantly surprised us. There wasn't a dish that we didn't like. We really liked the the creative vision in the prosperity chicken salad and the Tai meshi x Nasi Ulam dishes especially.,good,0.7482,excellent,0.5815,good,0.9991,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Best experience and food in Singapore yet! 💯🥰 Comforting, nostalgic taste profile with brilliant usage of textures, aromatics without the need of unneccessary premium ingredients!",good,0.7762,excellent,0.693,good,0.9983,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,Very nice place with a cozy and welcoming atmosphere.,average,0.965,excellent,0.9839,good,0.8956,3,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,Food and experience was great! Looking forward to their Feb-Mar menu,good,0.7326,excellent,0.6957,good,0.9982,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"最近オープンしたシンガポールの僻地にある店だが今一番予約が取れない店(予約が解放される毎月初日が勝負)。30代の若手シェフがシンガポール料理をモダンに提供。どの皿もプレゼンから食材の組み合わせ、味のバランスまでセンス抜群で味も間違いなし。場所や内装、雰囲気含め次世代シェフによる極めてイマ的な店。

元ネタがわかった方が「あのB級グルメがこんな見立てになるんだ！」と200%料理を楽しめるので多少シンガポールの屋台飯を食べなれている人に特にオススメ。

↓

上のレビュー書いてから2回行ったけど2ヶ月に一回全てメニューが変わるシンガポールでは相当チャレンジな内容なのに毎回美味しくレベルアップしてる。皿の内容も元ネタ関わらず完成度高く仕上げており今シンガポールで一番美味しく熱い店。日本でここより美味しい店あるか疑問なレベルでおすすめな店。",good,0.6019,good,0.5725,good,0.419,4,4,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"I had the pleasure of dining at Mustard Seed twice, first in September and again just last week, and I’m happy to share that the food remained wonderfully consistent across both visits. That level of consistency is truly the mark of a great restaurant.

I’ve heard about Mustard Seed long ago, since pre-Covid days and always knew how hard it was to secure a seat. Finally dining here feels like a real privilege. On both occasions, the restaurant was full, which is always a happy sight and speaks to its well-deserved popularity.

Now, onto the stars of the show: the food. I genuinely appreciate the thoughtful elements behind each dish - the layers of flavour, the intricate concepts, and the meticulous execution. Every course feels deeply considered and beautifully balanced. I’m already looking forward to the next season’s menu.

Fingers crossed I manage to get a seat again… it’s honestly harder than camping for my university modules!

PS: Bonus clip of the cat who greeted us after our first dinner 🐈‍⬛",average,0.9224,excellent,0.9688,good,0.9946,3,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Getting a chance to eat here is a privilege. This is a culinary gem. And one that does not rely on international culinary big wigs but grounded on good sincere cooking by young local talents. Getting a table here was itself an ordeal. Priced at $188 ++ , it was full house on a Wednesday evening that I was there. And no wonder, considering the delectable course after course of culinary gems that was served. You can’t quite put a label on that food that was served. I can only say it’s beautifully new-Asian: a culmination of the essence of Asian flavors. This is a must try; if you ever got the privilege to.",good,0.9319,excellent,0.8805,good,0.9958,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Amazing! Mustard Seed is just lovely, consistently both comforting and surprising, with complex flavours & textures and warm hospitality. A perfect restaurant in Singapore!",excellent,0.6243,excellent,0.9836,good,0.9986,5,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,Food was Delicious and left us yearning for more. Staff was friendly and attentive to needs too. Will definitely recommend and will revisit! Thanks for a wonderful experience!,good,0.6327,good,0.9991,good,0.9987,4,4,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,Good omakase rendition of local cuisine with a fine Japanese touch.,good,0.7509,excellent,0.607,good,0.9922,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,…enjoy your much needed 2-month break soon to re-energize yourselves — you guys certainly looked like you needed it…,good,0.5562,good,0.6621,good,0.7575,4,4,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,3,"I went to that restaurant with super high hopes, especially since it was so not cheap. I was a little letdown.  They clearly tried hard, but their take on certain dishes wasn't all that special. The whole dinner was also kind of rushed. Honestly, the food and ingredients weren't worth the price we paid. I didn't like the dessert. They might try to create their versions, but the original version seemed much nicer.",poor,0.9754,poor,0.4397,poor,0.6893,2,2,2
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,2,"I do understand how negative reviews can affect livelihoods - but was honestly surprised by how mediocre the experience has been, given how difficult it was to book or reserve the slots.

Too much salt in Chawamushi, and Scallop Otah, too little corn taste in Somen. The best dish was the last main dish threadfin white curry - very decent flavour but not a wow.

It is not a matter of personal taste but look at A) the ingredients used - non sashimi-grade seafood including the (probably) frozen shrimp in the Chawanmushi and the Otah Scallop - I could not pick out any expensive ingredients in the entire menu and
B) 9 course meal without any amuse bouche or petit 4s -

I was half thinking the margins earned must be quite high by the restaurant.

Perhaps this is why this place has not even gotten a Michelin bib gourmand let alone a star even though the price point is that of a star.

The fact that they change menus every 2 months could be both a good and bad thing - good for loyal customers and perhaps bad for wanting to perfect a dish that should take longer than 2 months (?)

That said, I enjoyed the Honey Yuzu cooler made with Singha soda water - which I thought was well made. I also think there was effort made to introduce the dishes by each of the staff and did not feel that they were arrogant unlike what other reviews suggest.",poor,0.6822,poor,0.3571,poor,0.9333,2,2,2
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,4,"The team does a great job of elevating a lot of local and Japanese flavors for a unique experience. I really enjoyed it. However, I felt that the menu was pretty small for the price. Also, a feedback for their $10 tea. They don’t even give you a full glass. Which is pretty disappointing.",poor,0.7876,excellent,0.0614,good,0.9588,2,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,Great food,average,0.9307,excellent,0.859,excellent,0.9988,3,5,5
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,4,"We had the Jan/ Feb menu and thoroughly enjoyed the experience. It’s a simple and no-frills set-up which we liked, and the team’s ability to create new flavours from old classics which meld so well together was really impressive.

We especially enjoyed the beef tartare and the shiso leaf courses - please keep them on the menu or have them on heavy rotation!

4 stars because of price point though. At $250ish per pax in a neighbourhood near YCK, it’s honestly steep.",good,0.6502,excellent,0.5487,good,0.9949,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,Managed to get a lunch spot after a cancellation. Really worthwhile visit as the dishes are exquisite. Enjoyed the second dish which was a tartar with Chye Poh. The taste was familiar yet different. The scallop with curry sauce was also memorable. It is great that they explain all the dishes when they come out so you can recognise the different ingredients used. Very imaginative blend of different types of food and superbly executed. The service was also very professional and thoughtful with small wet tissues for each course. They change their menu every two months so great to come back to try different things.,good,0.8687,good,0.9721,good,0.9979,4,4,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,1,"Food is mediocre, nothing much to shout about. Very pricey for the quantity and quality of food, not really worth paying $250 per pax when main course is Nasi Padang. Can get much better alternatives with the same dollar value, therefore not really sure what is the hype about.",poor,0.9863,average,0.283,poor,0.9961,2,3,2
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"We really love Mustard Seed. Reservations are so difficult to get and are usually gone within a few minutes of posting. We make it a point to try and come when there is a menu change.

What we love about it is that the flavors for each dish are accessible and familiar for the Asian palate, but presented in such a novel way that it surprises you!

If they were to open a standalone restaurant just for their Nasi Padang they’d make a killing!

Our only feedback for this visit: persimmon dessert was too sweet for our liking.

What a great meal! Looking forward to coming again if we can get a reservation for next season!",good,0.4447,excellent,0.4835,good,0.9695,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,4,"It’s pretty difficult to book as they only have 12 counter seats plus 2 seats at a side table but we managed to finally secure a table
The tricky part is they serve every course for everyone at the same time at 7.30 so if you are late you may affect everyone else’s experience.
Menu changes every two months and this month’s menu is seafood based which is very yummy and not too heavy with meat. There’s 9 courses so we were so full… really like the twist and the creativity of reinventing Singapore’s flavours but $238 for this location maybe a little steep. My most favorite was abalone and buckwheat dessert",good,0.3126,excellent,0.2675,good,0.9817,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Was looking forward to this, and am mostly impressed. Though some dishes in the middle weren’t that memorable, the full course was a good rendition of Asian, more specifically some of our local favourites.",good,0.6315,excellent,0.6673,good,0.9663,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,Best restaurant in Singapore. Always a real treat. Execution and flavors.. and great wine list ❤️🫶🏼,good,0.6041,excellent,0.9399,good,0.9984,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Felt like I won the lottery when we snagged a booking at Mustard Seed.

Had the May/June menu and we enjoyed the meal tremendously. Truly appreciate the thought that goes into the creation of each dish. Every dish was extremely delicious, it’s hard to pick a favourite.

We ordered the non-alcoholic specials twice!! Darjeeling cold brew and ‘Pet Nat’ of flowers. Amazing drinks.

Highly recommend!! Hope to be lucky enough to get another reservation 😆",good,0.9009,excellent,0.8934,good,0.998,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Definitely among my top 5 places in SG. The establishment is small, so really hard to get a booking. Their menu changes quite frequently, but most of the dishes are pretty amazing. Very interesting play with local flavors and ingredients and perfect execution. A must if you are in SG.",good,0.2819,excellent,0.6524,good,0.99,4,5,4
ChIJJYnqop4X2jERtrCj3InYydg,Mustard Seed,5,"Very innovative spins on foods we knew as kids, well thought out in terms of pretty presentations and tastes of the dishes. Change their omakase dishes every 2 months, so it’s always a wonderful surprise. Only “down-side”? It’s so popular that booking a table is like striking lottery!",good,0.1402,excellent,0.2004,good,0.9801,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Had a wonderful lunch here. Everything is yummy!! Will definitely bring friends so I can taste the other dishes.,average,0.8694,excellent,0.9149,good,0.9992,3,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,"Amazing food, my favourite place to visit on little India!",excellent,0.7309,excellent,0.3105,excellent,0.9986,5,5,5
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,"The owner and staff were incredibly friendly, and the food was absolutely delicious!! Highly recommend",excellent,0.8251,good,0.9971,excellent,0.9988,5,4,5
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Awesome as always . Had sarson ka saag with maki roti . Damodar paneer too good,excellent,0.6037,excellent,0.8205,good,0.9904,5,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,We loved it. Most flavourful chicken tikka masala we've had (out of many!). Great presentation with another signature meal. Highly recommend eating here.,good,0.4476,excellent,0.357,good,0.9972,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,とても美味しかったです。店員さんのサービスもよくて、特に笑顔で接客してくれて日本人的にホッとしました。食べきれないカレーとサフランライスをお持ち帰り(take away)しました。それぞれを簡易のタッパーにいれてくれて、丁寧だと思いました。,good,0.3334,good,0.3074,good,0.4366,4,4,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Boiii this was so tuff Kendrick Lamar brutually 🍇ed me 🤣🤣🤣😭😭😭🤣😭😭🙏🙏🙏,terrible,0.8906,terrible,0.3332,terrible,0.6135,1,1,1
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,"Dîner délicieux ! Un très large choix de plats, du non épicé au tres épicé, beaucoup de propositions végétarienne, Dans une chouette ambiance et avec des serveurs très gentils ! Merci beaucoup c’était délicieux",good,0.705,good,0.8752,good,0.9341,4,4,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Impressive food (and maybe some of the best in Little India)!,excellent,0.2893,excellent,0.0617,excellent,0.9952,5,5,5
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Great night great food great service! Shout out to Vijay and team for the wonderful evening and the passionate service!,good,0.6942,excellent,0.9699,good,0.9962,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,There is a reason why most of the visitors come here. Fish fry is to die for. We just sampled few starters all are good. It was like evening snacks. But value for money I you are craving Indian cuisine. Speciality is mostly Bengali and Punjabi. Must try is biriyani and kosha mangsho. I would recommend table booking as this place becomes quite crowded during week end. Outside non ac sitting is also there. Once you cross Tekka centre keep walking straight and in 150 metres you see the Mustard signboard. Must try!!,good,0.9222,excellent,0.8854,good,0.9879,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,"Fantastic food, definitely worth the Michelin status!",excellent,0.3612,excellent,0.5784,excellent,0.9985,5,5,5
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,We enjoyed the food very much and our kids loved the food.,good,0.5522,excellent,0.2691,good,0.9966,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,"Its a great place for an excellent taste of home when you have the hankering for it! A tiny quaint restaurant on Race course rd in little India area- a 10 min walk from Raffles hospital on Victoria Street, Bugis junction etc. Bugis exit Metro station B..

Excellent hospitality- Very good warm service by crew- - I had no reservation- Got no indoor tables even at 6.45 pm !!!Jeez! So  I agreed to wait outside at the road side table over some cold downers, and in about 24 mins was ushered in as assured!

I saw most of the diners- Europeans and orientals alike were going all hog like desi Pros on the daab chingris( mildly spiced prawns baked inside a green coconut with cream for infused flavour) Biriyanis, tikka masalas, butter gravies and naans- the aroma told me they were spot on in the best possible way. Cudos to the chef from Kolkata. Man! if it wasn't 6.45 pm!! Grrr

Its AC inside, well decorated but kinda small for sure- 7-8 tables maybe? . There's a drink list with beers on with other sodas and lassis etc. They have Bengali sweets too. The menu is awesome for someone like me-  a well curated collection of finger food and main dishes of West Bengal and North Indian origin. You want desi khana jamake??  Dabake khana hai? This is the place to run riot hehehe :)

We took finger food-  7 pm is to early for us for dinner. The fish cutlet with kasundi is a triple century superhit ! and I personally don't really go for fish or even effing T20 cricket. So that tells you all. Don;t miss this for what you're worth sucker!

The matarshooti kachori ( Green Pea stuffed poori) - was just perfect with the aloo dum ( Potato curry)  true Bangali style- as a Bong with UK heritage and an expert amateur chef of 38 yrs I couldn't ask for more. Boy you fellas scored here too!

The meat chop was great-- maybe not a 100% but still a great choice with the beer.

MY regret -It was too early for us--- odd time just walked in to experience it. I wanted hog out with the samosas and rolls then meat dishes and naans and desserts... Maybe next time.  My soul tells me you guys are doing it just right! Mustard in all was a great experience. A must visit for apnaa dildaar khanaa- or jolkhabar!!

Great service by the team Mustard. I chatted with Shoaib who tended to us right from the outdoors.",good,0.9706,excellent,0.9905,good,0.9944,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Very nice authentic food. Bengali and Punjabi food,good,0.7827,excellent,0.5447,good,0.9908,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Best Biryani and service ever,excellent,0.9176,excellent,0.9534,good,0.9938,5,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,TRY THE FRIED FISH CHOPS,poor,0.7833,good,0.6102,good,0.978,2,4,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,4,"ココナッツシュリンプカレー、チキンビリヤニ、マンゴーラッシー。シュリンプカレーは、クリーミーでそしてほのかに辛くて、美味しかった。
予約をして行ったのに、準備されてなく残念でした。",good,0.4724,excellent,0.5521,good,0.6023,4,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,Excellent food and service,average,0.9594,excellent,0.8933,good,0.997,3,5,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,4,We liked the starters more than the main course,good,0.5971,good,0.4609,good,0.9697,4,4,4
ChIJV9TVVMcZ2jERA8I-uRsV6ds,Mustard Singapore - Flavours of Bengal & Punjab,5,"10/10 food, so many vegetarian options. Best samosas I’ve ever had and great service! Recommend it ⭐️👏🫰",good,0.8272,excellent,0.9701,good,0.9947,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,4,Tandoori chicken is so fragrant with a wonderful smokey taste. The meat is super juicy. We also loved the mutton bryani which was moist and fragrant.,good,0.4293,excellent,0.3116,good,0.9666,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,The best restaurant in Little India ?,good,0.7068,excellent,0.827,good,0.9628,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Lovely curry,average,0.8611,excellent,0.897,good,0.9976,3,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Karthikeyan is the best to go person. He has the right understanding in recommending dishes based on the choices of diners. Great ambience and a variety of food. Not so spicy and westerners can try with comfort.,good,0.5219,good,0.4434,good,0.9338,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"There's about 10 restaurants in little & along Race Course Road. You will not miss Muthu coz it is the most decorated, posh looking restaurant there. Great choice for both locals & tourist. The taste is very authentic & service is really awesome. Very attentive & polite crew. Visited on a Monday lunch & the restaurant was somewhat pretty packed. Be ready to spend that little premium compared to other Indian restaurant or even coffee shops there but it is definately worth that premium.  Overall, my friends & I enjoyed every dish there. Special mention is the Lamb Shank. It is really danm good. Highly recommended.",good,0.8932,good,0.9776,good,0.971,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Best indian restaurant,good,0.8437,excellent,0.9505,good,0.9875,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"The ambience and food were excellent, but what truly made our experience special was the outstanding service provided by Thilaga. She was polite, approachable and attended to all our requests with a warm and genuine smile. Her attentiveness and professionalism added a personal touch to our celebration, making the day even more memorable. We sincerely appreciate her excellent service and dedication.",excellent,0.3204,excellent,0.9986,good,0.9936,5,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"Chandru was our server both times we were here for dinner , he looked after us very well and explained the menu to us and recommended some very good dishes . We came here twice in 3 days during our short trip to Singapore",good,0.741,good,0.9957,good,0.9925,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Chandrasekar provided us great service. Food was tasty. Highly recommend trying for authentic South Indian food.,good,0.7733,good,0.9718,good,0.9982,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,4,We were a group of 3 females who enjoyed a great meal at Muthu's Curry. We ordered Chicken karma and fish curry and parata.  Everything was delicious.  Thank you Ayyappan for your great service. He even ensured our safe journey home. Booking a taxi and seeing us safely into the vehicle.,good,0.8414,excellent,0.9776,good,0.9989,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Thank you to Chandru for his great service. We really enjoyed the food at Muthu’s and visited a couple of times during our short stay in Singapore.,excellent,0.822,excellent,0.9764,good,0.9946,5,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"Ms Thilaga helped us and gave us recommendations for our dining, it was very enjoyable and the dishes are very well made. Will definitely come again in the future .",good,0.6751,good,0.9845,good,0.9991,4,4,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,"Tried Kizhi Parotta, Nool Parotta and Chicken  Fried Rice. It’s very tasty and value for money.",good,0.9863,excellent,0.5324,good,0.9989,4,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Food and service is good and I’ve great time with them.,average,0.9199,excellent,0.973,good,0.999,3,5,4
ChIJkYBwH8cZ2jERD6jfTNAFHMs,Muthu's Curry,5,Ayyappan served us and was amazing. Great energy and very attentive 😃,excellent,0.792,excellent,0.9954,excellent,0.9493,5,5,5
